Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Speed of Delivery,Project Elapsed Time,Effort Plan,Effort Specify,Effort Design,Effort Build,Effort Test,Effort Implement,Effort Unphased,Development Type,Client Server?,Development Platform,Language Type,CASE Tool Used,How Methodology Acquired,Average Team Size,Defect Density
36,36.0,1.021941545,245.0,245,6.8,6.8,18.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,245.0,1,0,3,1,1,0,5.261340206,27.8
393,393.0,1.0,19163.0,19163,48.8,48.8,2.0,20.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,19163.0,1,1,2,1,1,0,5.261340206,28.0
32,38.0,1.2,812.0,812,25.4,25.4,10.42982107,9.0,98.0,65.0,40.0,349.0,256.0,4.0,0.0,0,1,0,0,1,0,5.261340206,0.0
44,44.0,1.021941545,182.0,207,4.1,4.7,4.4,5.0,9.0,7.0,621.5263158,88.0,50.0,28.0,0.0,1,1,3,2,1,0,1.6,22.7
135,88.0,0.65,2652.0,2652,19.6,19.6,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,308.0,70.0,1505.0,0.0,0,1,3,2,1,0,5.261340206,22.2
2289,2289.0,1.021941545,3394.0,3394,1.5,1.5,21.2,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3394.0,0,0,3,1,0,0,5.261340206,2.6
143,143.0,1.021941545,8830.0,8830,61.7,61.7,1.2,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,8830.0,0,1,2,1,1,0,5.261340206,0.0
473,473.0,1.0,2982.0,2982,6.3,6.3,13.5,7.0,608.9672897,338.0,621.5263158,2321.0,312.0,372.0342857,11.0,1,1,1,0,1,0,5.261340206,12.7
1481,1703.0,1.15,7876.0,8549,5.3,5.8,37.0,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7876.0,0,1,0,1,1,1,5.261340206,0.0
51,51.0,1.021941545,205.0,320,4.0,6.3,10.42982107,1.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,205.0,1,0,3,1,1,0,5.261340206,0.0
825,825.0,1.0,6433.0,6433,7.8,7.8,5.8,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6433.0,0,1,2,2,1,0,5.261340206,0.0
624,624.0,1.0,3874.0,3874,6.2,6.2,8.1,7.0,519.0,961.5682819,621.5263158,999.0,729.0,372.0342857,1627.0,0,1,1,1,1,0,5.261340206,6.4
215,234.0,1.09,1994.0,1994,9.3,9.3,5.4,4.0,608.9672897,158.0,241.0,601.0,568.0,424.0,2.0,0,1,3,1,1,1,1.7,18.6
290,287.0,0.99,1007.0,19943,3.5,68.8,0.9,16.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1007.0,1,1,0,2,1,0,5.261340206,0.0
17,17.0,1.021941545,139.0,139,8.2,8.2,10.42982107,0.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,139.0,0,1,2,2,1,2,5.261340206,58.8
1632,1632.0,1.0,16702.0,16702,10.2,10.2,9.9,15.0,1764.0,1932.0,621.5263158,2296.0,2618.0,372.0342857,8092.0,1,1,1,1,1,0,5.3,25.1
2700,2700.0,1.021941545,23157.0,31836,8.6,11.8,5.5,16.4,608.9672897,258.0,72.0,11838.0,7876.0,797.0,2853.3091719999998,1,1,2,1,1,0,5.261340206,271.5
100,100.0,1.021941545,549.0,549,5.5,5.5,20.0,1.0,608.9672897,20.0,140.0,170.0,126.0,372.0342857,0.0,1,1,2,2,1,1,5.261340206,0.0
353,335.0,0.95,23093.0,25401,65.4,72.0,1.4,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,23093.0,1,0,0,0,1,0,5.261340206,289.0
167,167.0,1.021941545,1136.0,1136,6.8,6.8,10.42982107,2.9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1136.0,0,1,2,2,1,2,5.261340206,18.0
1285,1208.0,0.94,5316.463277000001,21054,15.99293785,16.4,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,1,1,1,10.4,4.7
130,116.0,0.89,1939.0,1939,14.9,14.9,10.42982107,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1939.0,0,0,0,2,0,0,5.261340206,0.0
659,712.0,1.08,16669.0,18521,25.3,28.1,1.0,9.0,608.9672897,961.5682819,621.5263158,3261.750943,4770.0,372.0342857,11899.0,1,0,0,1,1,1,42.0,21.2
118,136.0,1.15,1516.0,1516,12.8,12.8,3.9,6.0,21.0,90.0,436.0,606.0,339.0,24.0,0.0,0,1,1,1,0,1,3.7,0.0
45,45.0,1.021941545,482.0,482,10.7,10.7,10.42982107,4.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,482.0,0,1,0,1,1,2,5.261340206,22.2
346,346.0,1.0,1507.0,1507,4.4,4.4,38.4,3.0,176.0,100.0,621.5263158,581.0,450.0,372.0342857,200.0,0,1,1,1,1,0,5.261340206,11.6
396,360.0,0.91,8249.0,8249,20.8,20.8,2.8,8.0,608.9672897,918.0,621.5263158,4992.0,1171.996516,1426.0,913.0,0,1,0,1,1,0,5.261340206,0.0
617,617.0,1.0,21103.0,21103,34.2,34.2,1.3,22.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,21103.0,1,1,2,1,0,0,5.261340206,27.6
325,325.0,1.0,3709.0,3709,11.4,11.4,4.9,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3709.0,0,1,2,1,1,0,5.261340206,9.2
34,34.0,1.021941545,11239.0,11239,330.6,330.6,0.1,36.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11239.0,1,1,0,1,0,0,7.8,29.4
1541,1973.0,1.28,38095.0,38095,24.7,24.7,10.42982107,18.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,38095.0,1,1,3,1,1,0,5.261340206,0.0
512,573.0,1.12,1821.0,1821,3.6,3.6,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1821.0,0,1,3,1,1,0,5.261340206,0.0
1169,1169.0,1.0,10522.0,10522,9.0,9.0,8.7,9.0,608.9672897,961.5682819,621.5263158,6090.0,644.0,372.0342857,0.0,1,1,1,0,1,0,5.261340206,17.1
1206,1399.0,1.16,13661.0,13661,11.3,11.3,9.6,7.0,3227.0,581.0,621.5263158,7114.0,1783.0,372.0342857,0.0,0,1,0,2,1,1,8.3,7.5
35,35.0,1.021941545,322.0,322,9.2,9.2,10.42982107,1.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,322.0,0,1,2,2,1,2,5.261340206,28.6
149,170.0,1.14,5316.463277000001,1532,15.99293785,10.3,6.2,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,0,1,3.0,0.0
74,74.0,1.0,1419.0,1419,19.2,19.2,2.1,6.0,60.0,100.0,621.5263158,910.0,250.0,372.0342857,0.0,0,1,1,0,1,0,5.261340206,202.7
34,36.0,1.07,450.0,500,13.2,14.7,3.4,5.0,608.9672897,961.5682819,621.5263158,3261.750943,84.0,372.0342857,366.0,1,0,0,1,1,1,1.0,29.4
3210,3210.0,1.0,43300.0,43300,13.5,13.5,2.6,31.0,1900.0,10930.0,621.5263158,28650.0,1290.0,372.0342857,530.0,1,1,1,2,1,0,5.261340206,84.1
89,89.0,1.021941545,1032.0,1032,11.6,11.6,10.42982107,3.8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1032.0,0,1,0,1,1,2,5.261340206,33.7
354,354.0,1.021941545,5841.0,5841,16.5,16.5,3.5,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5841.0,2,1,2,1,0,0,5.261340206,22.6
262,314.0,1.2,12657.0,12657,48.3,48.3,10.42982107,15.0,1807.0,769.0,2070.0,4850.0,3113.0,48.0,0.0,0,1,0,0,1,0,5.261340206,15.3
140,140.0,1.0,3064.0,3064,21.9,21.9,3.3,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3064.0,0,1,2,1,0,0,5.261340206,0.0
467,467.0,1.021941545,29246.0,29246,62.6,62.6,0.4,35.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,29246.0,2,1,2,1,0,1,5.261340206,79.2
484,513.0,1.06,5316.463277000001,8131,15.99293785,16.8,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,20.7
112,134.0,1.2,845.0,845,7.5,7.5,10.42982107,8.0,141.0,27.0,133.0,266.0,274.0,4.0,0.0,0,1,0,0,1,0,5.261340206,0.0
648,758.0,1.17,4630.0,4630,7.1,7.1,10.8,15.0,231.0,926.0,621.5263158,2269.0,926.0,278.0,0.0,1,1,1,1,0,1,5.261340206,17.0
1984,1984.0,1.0,34096.0,34096,17.2,17.2,10.42982107,32.0,1894.0,14559.0,621.5263158,14678.0,578.0,372.0342857,0.0,1,1,1,1,1,1,5.261340206,3.0
19,19.0,1.021941545,55.0,83,2.9,4.4,12.7,0.3,5.0,0.0,6.0,30.0,12.0,2.0,2853.3091719999998,1,1,3,2,1,0,5.261340206,0.0
25,25.0,1.0,644.0,644,25.8,25.8,4.2,6.0,608.9672897,30.0,621.5263158,443.0,90.0,17.0,0.0,0,1,0,2,0,1,5.261340206,0.0
58,58.0,1.021941545,800.0,800,13.8,13.8,10.42982107,4.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,800.0,0,1,0,1,1,2,5.261340206,17.2
408,400.0,0.98,3467.0,3871,8.5,9.5,11.3,6.0,608.9672897,400.0,621.5263158,2200.0,120.0,400.0,0.0,1,0,3,2,1,1,6.0,2.5
318,207.0,0.65,16705.0,16705,52.5,52.5,1.3,15.0,612.0,5192.0,3423.0,4218.0,274.0,1478.0,1508.0,1,1,0,2,1,0,5.261340206,0.0
46,58.0,1.021941545,1652.0,1652,35.9,35.9,10.42982107,8.957260274,84.0,285.0,621.5263158,815.0,328.0,140.0,0.0,0,0,0,1,1,0,4.0,0.0
382,382.0,1.021941545,6124.0,6124,16.0,16.0,2.2,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6124.0,0,1,2,1,1,0,5.261340206,62.8
74,74.0,1.0,1640.0,1640,22.2,22.2,0.8,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1640.0,0,1,2,1,0,0,5.261340206,0.0
43,43.0,1.021941545,1421.0,1421,33.0,33.0,2.5,3.5,40.0,961.5682819,154.0,460.0,543.0,68.0,0.0,1,1,0,1,1,0,2.8,46.5
1174,1174.0,1.021941545,16326.0,16420,13.9,14.0,10.42982107,14.0,408.0,6803.0,621.5263158,5256.0,1171.996516,920.0,0.0,2,0,3,1,0,0,5.261340206,26.4
240,233.0,0.97,1958.0,2417,8.2,10.1,10.42982107,14.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1958.0,2,0,3,2,0,0,5.261340206,8.3
258,281.0,1.09,5316.463277000001,5048,15.99293785,19.6,16.1,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,2,1,0,3.0,7.8
81,97.0,1.2,1098.0,1098,13.6,13.6,10.42982107,5.0,3.0,961.5682819,621.5263158,395.0,490.0,1.0,0.0,0,1,0,0,1,0,5.261340206,0.0
301,316.0,1.05,2500.0,2600,8.3,8.6,10.42982107,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2500.0,0,1,0,1,0,0,5.261340206,19.9
277,277.0,1.0,6809.0,6809,24.6,24.6,4.4,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6809.0,1,1,2,1,1,0,7.0,54.2
140,140.0,1.021941545,699.0,1092,5.0,7.8,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,699.0,1,0,3,1,1,0,5.261340206,0.0
572,572.0,1.0,13020.0,13020,22.8,22.8,3.6,20.0,540.0,960.0,621.5263158,10710.0,590.0,372.0342857,220.0,1,1,1,2,1,0,5.261340206,272.7
435,435.0,1.021941545,6513.0,6513,15.0,15.0,10.42982107,8.957260274,608.9672897,324.0,726.0,2826.0,1530.0,372.0342857,2853.3091719999998,1,1,3,0,1,0,5.261340206,0.0
175,210.0,1.2,2393.0,2393,13.7,13.7,10.42982107,131.0,254.0,305.0,201.0,791.0,715.0,127.0,0.0,0,1,2,1,1,0,5.261340206,0.0
84,84.0,1.021941545,2501.0,2501,29.8,29.8,3.3,2.8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2501.0,0,1,3,1,1,1,5.261340206,11.9
89,89.0,1.0,2343.0,2343,26.3,26.3,0.9,16.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2343.0,0,1,2,1,1,0,5.261340206,22.5
364,389.0,1.07,1203.0,1254,3.3,3.4,12.1,6.0,608.9672897,74.0,621.5263158,714.0,258.0,37.0,0.0,0,1,0,2,1,1,5.261340206,22.0
148,148.0,1.0,2100.0,2100,14.2,14.2,2.5,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2100.0,0,0,2,1,0,0,5.0,33.8
141,141.0,1.021941545,299.0,467,2.1,3.3,10.42982107,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,299.0,1,0,3,2,1,0,5.261340206,35.5
111,111.0,1.0,2200.0,2200,19.8,19.8,1.4,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2200.0,0,0,0,1,1,0,6.0,18.0
1662,1648.0,0.96,2813.0,4175,1.7,2.5,46.2,18.0,272.0,397.0,621.5263158,1389.0,544.0,211.0,0.0,1,1,0,2,1,1,5.261340206,0.6
927,908.0,0.98,7956.0,8344,8.6,9.0,17.2,6.0,608.9672897,320.0,621.5263158,5760.0,720.0,360.0,0.0,1,1,3,2,1,1,9.0,0.0
2138,2373.0,1.11,5316.463277000001,27199,15.99293785,12.7,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,1,0,1,5.261340206,3.7
96,96.0,1.021941545,353.0,318,3.7,3.3,12.0,4.0,608.9672897,67.0,621.5263158,163.0,63.0,25.0,0.0,0,1,1,2,1,0,5.261340206,0.0
95,95.0,1.021941545,3871.0,3871,40.7,40.7,4.0,4.0,608.9672897,175.0,175.0,2093.0,770.0,372.0342857,0.0,0,1,3,1,1,0,5.261340206,0.0
87,87.0,1.0,1100.0,1100,12.6,12.6,1.2,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1100.0,0,0,2,1,0,0,5.261340206,23.0
993,993.0,1.0,46101.0,46101,46.4,46.4,0.8,87.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,46101.0,1,1,2,1,1,0,5.261340206,13.1
459,491.0,1.07,11078.0,11078,24.1,24.1,2.2,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11078.0,0,1,0,1,1,1,5.261340206,0.0
1176,1176.0,1.0,2278.0,2278,1.9,1.9,24.0,7.0,508.0,254.0,621.5263158,1316.0,250.0,372.0342857,-50.0,0,1,1,0,1,0,5.261340206,8.5
188,150.0,0.8,88.0,4599,0.5,24.5,1.6,9.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,88.0,1,1,3,2,1,0,5.261340206,0.0
350,350.0,1.0,5316.463277000001,548,15.99293785,1.6,35.0,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,2,1,1,5.261340206,17.1
144,144.0,1.0,1246.0,1246,8.7,8.7,4.8,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1246.0,0,0,3,2,1,0,5.0,27.8
83,83.0,1.0,753.0,753,9.1,9.1,2.0,7.0,50.0,40.0,621.5263158,510.0,100.0,372.0342857,0.0,0,1,1,1,1,0,5.261340206,36.1
895,823.0,0.92,5316.463277000001,36225,15.99293785,40.5,10.42982107,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,39.1
309,309.0,1.021941545,3152.0,4925,10.2,15.9,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3152.0,1,0,0,0,1,0,5.261340206,0.0
580,580.0,1.021941545,1600.0,5714,2.8,9.9,8.8,4.1,352.0,0.0,905.0,336.0,6.0,1.0,2853.3091719999998,0,1,3,1,1,0,5.261340206,0.0
1127,1341.0,1.19,19964.0,20096,17.7,17.8,4.3,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,19964.0,2,1,2,1,1,1,25.2,21.3
358,358.0,1.021941545,16843.0,16843,47.0,47.0,10.42982107,8.957260274,608.9672897,4260.0,4452.0,3168.0,2100.0,372.0342857,2853.3091719999998,1,1,3,0,1,0,5.261340206,0.0
190,190.0,1.021941545,175.0,175,0.9,0.9,95.0,2.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,175.0,1,0,3,1,1,0,5.261340206,0.0
68,68.0,1.021941545,449.0,449,6.6,6.6,10.42982107,2.8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,449.0,0,1,2,1,1,2,5.261340206,29.4
122,122.0,1.021941545,902.0,902,7.4,7.4,2.5,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,902.0,0,1,2,2,0,0,5.261340206,24.6
249,254.0,1.03,5316.463277000001,3877,15.99293785,15.6,2.3,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,2,0,0,10.0,16.1
61,61.0,1.0,1488.0,1488,24.4,24.4,0.8,12.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1488.0,0,1,2,1,0,0,5.261340206,16.4
38,38.0,1.021941545,2507.0,2507,66.0,66.0,10.42982107,8.957260274,608.9672897,960.0,621.5263158,480.0,1171.996516,365.0,0.0,1,1,1,1,1,0,5.261340206,4236.8
146,146.0,1.0,1742.0,1742,11.9,11.9,5.2,7.0,181.0,209.0,621.5263158,990.0,240.0,372.0342857,0.0,1,1,0,0,0,0,2.0,13.7
63,64.0,1.02,888.0,987,14.1,15.7,7.9,2.0,608.9672897,961.5682819,621.5263158,3261.750943,447.0,372.0342857,441.0,0,0,0,1,1,1,2.0,0.0
294,294.0,1.0,13326.0,13326,45.3,45.3,1.5,14.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13326.0,0,1,2,1,1,0,5.261340206,78.2
222,249.0,1.12,2020.0,2020,9.1,9.1,10.42982107,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2020.0,1,1,3,1,1,0,5.261340206,0.0
253,235.0,0.93,618.0,4427,2.4,17.5,2.8,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,618.0,0,1,0,1,1,0,5.261340206,0.0
200,200.0,1.021941545,864.0,990,4.3,5.0,17.1,3.9,0.0,90.0,150.0,480.0,120.0,24.0,2853.3091719999998,2,1,0,1,1,0,5.261340206,0.0
6,6.0,1.021941545,40.0,40,6.7,6.7,24.0,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,40.0,0,1,0,1,1,0,5.261340206,0.0
216,212.0,0.98,5316.463277000001,3633,15.99293785,16.8,10.42982107,7.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,1,0,1,5.261340206,157.4
601,679.0,1.13,1193.0,1326,2.0,2.2,6.8,8.0,608.9672897,961.5682819,621.5263158,3261.750943,454.0,372.0342857,739.0,0,0,0,1,1,1,9.0,0.0
605,666.0,1.1,752.0,752,1.2,1.2,15.5,13.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,752.0,1,1,0,2,0,1,5.261340206,3.3
490,490.0,1.021941545,2948.0,4606,6.0,9.4,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2948.0,1,1,0,0,1,0,5.261340206,6.1
33,33.0,1.021941545,721.0,721,21.8,21.8,4.7,3.5,40.0,961.5682819,208.0,164.0,204.0,40.0,0.0,0,1,0,1,1,0,1.6,30.3
126,126.0,1.0,354.0,354,2.8,2.8,31.5,2.0,36.0,961.5682819,621.5263158,150.0,76.0,372.0342857,0.0,0,1,1,0,1,0,5.261340206,23.8
186,186.0,1.0,953.0,953,5.1,5.1,6.2,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,953.0,0,0,3,2,1,0,5.0,16.1
364,364.0,1.0,3252.0,3252,8.9,8.9,5.7,8.0,322.0,161.0,621.5263158,1979.0,622.0,168.0,0.0,0,1,1,1,1,0,3.0,46.7
128,143.0,1.12,1821.0,1821,14.2,14.2,10.42982107,6.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1821.0,0,1,3,1,1,0,5.261340206,0.0
385,385.0,1.021941545,1346.0,2103,3.5,5.5,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1346.0,0,1,0,2,1,0,5.261340206,5.2
51,62.0,1.22,949.0,949,18.6,18.6,1.0,5.0,160.0,226.0,621.5263158,286.0,211.0,372.0342857,0.0,0,0,0,1,0,1,10.0,0.0
278,278.0,1.021941545,3141.0,3141,11.3,11.3,10.42982107,6.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3141.0,1,1,2,2,1,2,5.261340206,32.4
349,349.0,1.021941545,3703.0,3703,10.6,10.6,10.42982107,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3703.0,0,1,3,1,1,0,5.261340206,37.2
285,285.0,1.0,3942.0,3942,13.8,13.8,1.3,15.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3942.0,0,1,3,2,1,0,15.0,10.5
433,524.0,1.21,5316.463277000001,17120,15.99293785,39.5,3.6,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,1,0,0,7.6,27.7
1800,1800.0,1.021941545,4803.0,12000,2.7,6.7,200.0,0.9,491.0,4.0,251.0,2633.0,1039.0,385.0,2853.3091719999998,1,1,3,1,1,0,5.261340206,0.0
900,900.0,1.0,2098.0,2098,2.3,2.3,37.5,4.0,608.9672897,961.5682819,621.5263158,1598.0,420.0,372.0342857,80.0,1,1,1,0,1,0,5.261340206,11.1
106,106.0,1.021941545,7111.0,7111,67.1,67.1,1.0,13.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7111.0,1,1,1,1,0,0,5.261340206,0.0
119,126.0,1.06,5316.463277000001,4162,15.99293785,35.0,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,0,0,0,0,1,1,5.261340206,25.2
830,847.0,1.02,2632.0,2878,3.2,3.5,15.4,18.0,72.0,140.0,621.5263158,1414.0,553.0,453.0,0.0,1,1,0,2,1,1,5.261340206,6.0
183,183.0,1.021941545,3537.0,5527,19.3,30.2,10.42982107,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3537.0,0,0,0,2,1,0,5.261340206,16.4
98,119.0,1.21,438.0,487,4.5,5.0,32.7,1.0,608.9672897,961.5682819,621.5263158,3261.750943,58.0,372.0342857,380.0,1,1,3,2,1,1,1.0,10.2
481,462.0,0.96,11809.0,11809,24.6,24.6,3.6,7.0,277.0,256.0,621.5263158,433.0,1171.996516,115.0,10728.0,1,1,3,1,1,0,5.261340206,0.0
289,306.0,1.06,3521.0,3912,12.2,13.5,7.5,11.0,608.9672897,961.5682819,621.5263158,3261.750943,1470.0,372.0342857,2051.0,1,0,3,2,1,1,2.0,3.5
128,128.0,1.0,595.0,595,4.6,4.6,6.4,4.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,595.0,0,0,0,1,1,0,5.261340206,31.3
1208,1196.0,0.99,7138.0,7824,5.9,6.5,33.6,15.0,608.9672897,1356.0,621.5263158,3283.0,1285.0,500.0,0.0,1,1,1,2,1,0,5.261340206,8.3
38,38.0,1.0,348.0,348,9.2,9.2,9.5,4.0,608.9672897,961.5682819,621.5263158,220.0,23.0,4.0,0.0,0,1,0,2,0,1,5.261340206,157.9
147,144.0,0.98,124.0,124,0.8,0.8,16.3,3.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,124.0,0,0,0,2,0,0,5.261340206,0.0
749,749.0,1.0,1654.0,1654,2.2,2.2,31.2,3.0,217.0,14.0,621.5263158,1220.0,175.0,372.0342857,28.0,0,1,1,0,1,0,4.7,8.0
629,629.0,1.0,2628.0,3551,4.2,5.6,18.0,7.0,90.0,961.5682819,621.5263158,2000.0,537.0,372.0342857,1.0,1,1,1,0,1,0,5.261340206,27.0
426,520.0,1.23,10123.0,10123,23.8,23.8,4.1,4.0,1600.0,1680.0,621.5263158,4510.0,895.0,1438.0,0.0,1,1,3,0,1,1,26.0,112.7
142,185.0,1.3,6416.0,6416,45.2,45.2,1.3,16.0,527.0,2278.0,621.5263158,1016.0,2335.0,260.0,0.0,0,0,0,1,0,1,5.261340206,35.2
340,364.0,1.07,410.0,7052,1.2,20.7,3.5,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,410.0,0,1,0,1,1,0,5.261340206,0.0
99,99.0,1.0,339.0,339,3.4,3.4,10.42982107,3.0,608.9672897,961.5682819,621.5263158,210.0,23.0,8.0,0.0,0,1,0,2,0,1,5.261340206,60.6
1512,1285.0,0.85,1200.0,1200,0.8,0.8,30.5,16.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1200.0,1,1,3,1,1,1,5.261340206,3.3
111,142.0,1.28,13175.0,13175,118.7,118.7,10.42982107,18.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13175.0,1,1,3,1,1,0,5.261340206,0.0
82,98.0,1.2,3524.0,3524,43.0,43.0,10.42982107,36.0,608.9672897,329.0,88.0,1794.0,872.0,89.0,0.0,0,1,2,1,1,0,5.261340206,0.0
447,447.0,1.0,29246.0,29246,65.4,65.4,0.4,35.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,29246.0,2,1,2,1,0,1,5.261340206,82.8
598,694.0,1.16,5316.463277000001,4086,15.99293785,6.8,15.0,8.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,1,1,1,0,1,5.261340206,30.1
163,163.0,1.0,5985.0,5985,36.7,36.7,0.8,10.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5985.0,0,1,2,1,0,0,5.261340206,61.3
258,248.0,0.96,5316.463277000001,2909,15.99293785,11.3,10.42982107,5.0,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.3091719999998,1,0,0,0,0,1,5.261340206,317.8
