Functional Size,Adjusted Function Points,Value Adjustment Factor,Normalised Work Effort Level 1,Normalised Work Effort,Normalised Level 1 PDR (ufp),Normalised PDR (ufp),Speed of Delivery,Project Elapsed Time,Effort Plan,Effort Specify,Effort Design,Effort Build,Effort Test,Effort Implement,Effort Unphased,Development Type,Client Server?,Development Platform,Language Type,CASE Tool Used,How Methodology Acquired,Average Team Size,Defect Density
111,111,1,2200,2200,19.8,19.8,1.4,13,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2200,0,0,0,1,1,0,6,18
1662,1648,0.96,2813,4175,1.7,2.5,46.2,18,272,397,621.5263158,1389,544,211,0,1,1,0,2,1,1,5.261340206,0.6
927,908,0.98,7956,8344,8.6,9,17.2,6,608.9672897,320,621.5263158,5760,720,360,0,1,1,3,2,1,1,9,0
2138,2373,1.11,5316.463277,27199,15.99293785,12.7,10.42982107,8.957260274,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,1,1,0,1,5.261340206,3.7
96,96,1.021941545,353,318,3.7,3.3,12,4,608.9672897,67,621.5263158,163,63,25,0,0,1,1,2,1,0,5.261340206,0
95,95,1.021941545,3871,3871,40.7,40.7,4,4,608.9672897,175,175,2093,770,372.0342857,0,0,1,3,1,1,0,5.261340206,0
87,87,1,1100,1100,12.6,12.6,1.2,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1100,0,0,2,1,0,0,5.261340206,23
993,993,1,46101,46101,46.4,46.4,0.8,87,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,46101,1,1,2,1,1,0,5.261340206,13.1
459,491,1.07,11078,11078,24.1,24.1,2.2,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11078,0,1,0,1,1,1,5.261340206,0
1176,1176,1,2278,2278,1.9,1.9,24,7,508,254,621.5263158,1316,250,372.0342857,-50,0,1,1,0,1,0,5.261340206,8.5
188,150,0.8,88,4599,0.5,24.5,1.6,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,88,1,1,3,2,1,0,5.261340206,0
350,350,1,5316.463277,548,15.99293785,1.6,35,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,1,2,1,1,5.261340206,17.1
144,144,1,1246,1246,8.7,8.7,4.8,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1246,0,0,3,2,1,0,5,27.8
83,83,1,753,753,9.1,9.1,2,7,50,40,621.5263158,510,100,372.0342857,0,0,1,1,1,1,0,5.261340206,36.1
895,823,0.92,5316.463277,36225,15.99293785,40.5,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,0,1,1,5.261340206,39.1
309,309,1.021941545,3152,4925,10.2,15.9,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3152,1,0,0,0,1,0,5.261340206,0
580,580,1.021941545,1600,5714,2.8,9.9,8.8,4.1,352,0,905,336,6,1,2853.309172,0,1,3,1,1,0,5.261340206,0
1127,1341,1.19,19964,20096,17.7,17.8,4.3,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,19964,2,1,2,1,1,1,25.2,21.3
358,358,1.021941545,16843,16843,47,47,10.42982107,8.957260274,608.9672897,4260,4452,3168,2100,372.0342857,2853.309172,1,1,3,0,1,0,5.261340206,0
190,190,1.021941545,175,175,0.9,0.9,95,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,175,1,0,3,1,1,0,5.261340206,0
68,68,1.021941545,449,449,6.6,6.6,10.42982107,2.8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,449,0,1,2,1,1,2,5.261340206,29.4
122,122,1.021941545,902,902,7.4,7.4,2.5,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,902,0,1,2,2,0,0,5.261340206,24.6
249,254,1.03,5316.463277,3877,15.99293785,15.6,2.3,11,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,2,0,0,10,16.1
61,61,1,1488,1488,24.4,24.4,0.8,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1488,0,1,2,1,0,0,5.261340206,16.4
38,38,1.021941545,2507,2507,66,66,10.42982107,8.957260274,608.9672897,960,621.5263158,480,1171.996516,365,0,1,1,1,1,1,0,5.261340206,4236.8
146,146,1,1742,1742,11.9,11.9,5.2,7,181,209,621.5263158,990,240,372.0342857,0,1,1,0,0,0,0,2,13.7
63,64,1.02,888,987,14.1,15.7,7.9,2,608.9672897,961.5682819,621.5263158,3261.750943,447,372.0342857,441,0,0,0,1,1,1,2,0
294,294,1,13326,13326,45.3,45.3,1.5,14,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13326,0,1,2,1,1,0,5.261340206,78.2
222,249,1.12,2020,2020,9.1,9.1,10.42982107,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2020,1,1,3,1,1,0,5.261340206,0
253,235,0.93,618,4427,2.4,17.5,2.8,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,618,0,1,0,1,1,0,5.261340206,0
200,200,1.021941545,864,990,4.3,5,17.1,3.9,0,90,150,480,120,24,2853.309172,2,1,0,1,1,0,5.261340206,0
6,6,1.021941545,40,40,6.7,6.7,24,0.25,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,40,0,1,0,1,1,0,5.261340206,0
216,212,0.98,5316.463277,3633,15.99293785,16.8,10.42982107,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,1,0,1,5.261340206,157.4
601,679,1.13,1193,1326,2,2.2,6.8,8,608.9672897,961.5682819,621.5263158,3261.750943,454,372.0342857,739,0,0,0,1,1,1,9,0
605,666,1.1,752,752,1.2,1.2,15.5,13,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,752,1,1,0,2,0,1,5.261340206,3.3
490,490,1.021941545,2948,4606,6,9.4,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2948,1,1,0,0,1,0,5.261340206,6.1
33,33,1.021941545,721,721,21.8,21.8,4.7,3.5,40,961.5682819,208,164,204,40,0,0,1,0,1,1,0,1.6,30.3
126,126,1,354,354,2.8,2.8,31.5,2,36,961.5682819,621.5263158,150,76,372.0342857,0,0,1,1,0,1,0,5.261340206,23.8
186,186,1,953,953,5.1,5.1,6.2,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,953,0,0,3,2,1,0,5,16.1
364,364,1,3252,3252,8.9,8.9,5.7,8,322,161,621.5263158,1979,622,168,0,0,1,1,1,1,0,3,46.7
128,143,1.12,1821,1821,14.2,14.2,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1821,0,1,3,1,1,0,5.261340206,0
385,385,1.021941545,1346,2103,3.5,5.5,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1346,0,1,0,2,1,0,5.261340206,5.2
51,62,1.22,949,949,18.6,18.6,1,5,160,226,621.5263158,286,211,372.0342857,0,0,0,0,1,0,1,10,0
278,278,1.021941545,3141,3141,11.3,11.3,10.42982107,6.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3141,1,1,2,2,1,2,5.261340206,32.4
349,349,1.021941545,3703,3703,10.6,10.6,10.42982107,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3703,0,1,3,1,1,0,5.261340206,37.2
285,285,1,3942,3942,13.8,13.8,1.3,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3942,0,1,3,2,1,0,15,10.5
433,524,1.21,5316.463277,17120,15.99293785,39.5,3.6,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,1,1,0,0,7.6,27.7
1800,1800,1.021941545,4803,12000,2.7,6.7,200,0.9,491,4,251,2633,1039,385,2853.309172,1,1,3,1,1,0,5.261340206,0
900,900,1,2098,2098,2.3,2.3,37.5,4,608.9672897,961.5682819,621.5263158,1598,420,372.0342857,80,1,1,1,0,1,0,5.261340206,11.1
106,106,1.021941545,7111,7111,67.1,67.1,1,13.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7111,1,1,1,1,0,0,5.261340206,0
119,126,1.06,5316.463277,4162,15.99293785,35,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,0,1,1,5.261340206,25.2
830,847,1.02,2632,2878,3.2,3.5,15.4,18,72,140,621.5263158,1414,553,453,0,1,1,0,2,1,1,5.261340206,6
183,183,1.021941545,3537,5527,19.3,30.2,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3537,0,0,0,2,1,0,5.261340206,16.4
98,119,1.21,438,487,4.5,5,32.7,1,608.9672897,961.5682819,621.5263158,3261.750943,58,372.0342857,380,1,1,3,2,1,1,1,10.2
481,462,0.96,11809,11809,24.6,24.6,3.6,7,277,256,621.5263158,433,1171.996516,115,10728,1,1,3,1,1,0,5.261340206,0
289,306,1.06,3521,3912,12.2,13.5,7.5,11,608.9672897,961.5682819,621.5263158,3261.750943,1470,372.0342857,2051,1,0,3,2,1,1,2,3.5
128,128,1,595,595,4.6,4.6,6.4,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,595,0,0,0,1,1,0,5.261340206,31.3
1208,1196,0.99,7138,7824,5.9,6.5,33.6,15,608.9672897,1356,621.5263158,3283,1285,500,0,1,1,1,2,1,0,5.261340206,8.3
38,38,1,348,348,9.2,9.2,9.5,4,608.9672897,961.5682819,621.5263158,220,23,4,0,0,1,0,2,0,1,5.261340206,157.9
147,144,0.98,124,124,0.8,0.8,16.3,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,124,0,0,0,2,0,0,5.261340206,0
749,749,1,1654,1654,2.2,2.2,31.2,3,217,14,621.5263158,1220,175,372.0342857,28,0,1,1,0,1,0,4.7,8
629,629,1,2628,3551,4.2,5.6,18,7,90,961.5682819,621.5263158,2000,537,372.0342857,1,1,1,1,0,1,0,5.261340206,27
426,520,1.23,10123,10123,23.8,23.8,4.1,4,1600,1680,621.5263158,4510,895,1438,0,1,1,3,0,1,1,26,112.7
142,185,1.3,6416,6416,45.2,45.2,1.3,16,527,2278,621.5263158,1016,2335,260,0,0,0,0,1,0,1,5.261340206,35.2
340,364,1.07,410,7052,1.2,20.7,3.5,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,410,0,1,0,1,1,0,5.261340206,0
99,99,1,339,339,3.4,3.4,10.42982107,3,608.9672897,961.5682819,621.5263158,210,23,8,0,0,1,0,2,0,1,5.261340206,60.6
1512,1285,0.85,1200,1200,0.8,0.8,30.5,16.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1200,1,1,3,1,1,1,5.261340206,3.3
111,142,1.28,13175,13175,118.7,118.7,10.42982107,18,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13175,1,1,3,1,1,0,5.261340206,0
82,98,1.2,3524,3524,43,43,10.42982107,36,608.9672897,329,88,1794,872,89,0,0,1,2,1,1,0,5.261340206,0
447,447,1,29246,29246,65.4,65.4,0.4,35,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,29246,2,1,2,1,0,1,5.261340206,82.8
598,694,1.16,5316.463277,4086,15.99293785,6.8,15,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,1,1,0,1,5.261340206,30.1
163,163,1,5985,5985,36.7,36.7,0.8,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5985,0,1,2,1,0,0,5.261340206,61.3
258,248,0.96,5316.463277,2909,15.99293785,11.3,10.42982107,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,0,0,0,0,1,5.261340206,317.8
53,53,1.021941545,753,753,14.2,14.2,10.42982107,4.4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,753,0,1,0,1,1,2,5.261340206,37.7
38,38,1.021941545,327,327,8.6,8.6,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,327,0,1,2,2,1,2,5.261340206,52.6
672,753,1.12,4301,4301,6.4,6.4,11.2,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4301,1,1,1,2,1,1,5.261340206,40.2
421,421,1.021941545,16788,16788,39.9,39.9,2.7,15.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,16788,2,1,3,1,1,0,4.2,19
3896,4363,1.12,3720,3720,1,1,10.42982107,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3720,1,1,3,1,1,0,5.261340206,0
434,378,0.87,5316.463277,714,15.99293785,1.6,18.1,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,1,3,1,1,0,1.6,0
74,74,1.021941545,3132,3132,42.3,42.3,1.1,17,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3132,0,1,3,1,0,0,5.261340206,13.5
959,1093,1.14,7263,7263,7.6,7.6,14.5,11,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7263,1,0,0,0,1,1,5.261340206,0
981,1256,1.28,51527,51527,52.5,52.5,10.42982107,28,7617,961.5682819,621.5263158,21238,1171.996516,372.0342857,0,1,1,0,1,0,1,5.261340206,32.6
1368,1368,1.021941545,9010,8728,6.6,6.4,10.42982107,8.957260274,0,2561,0,5094,1076,279,2853.309172,0,1,3,2,1,0,5.261340206,0
199,221,1.11,3861,3887,19.4,19.5,4,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3861,2,1,2,1,1,1,6,25.1
327,327,1,5316.463277,534,15.99293785,1.6,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,0,0,2,0,1,5.261340206,39.8
236,236,1.021941545,1076,1076,4.6,4.6,9.8,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1076,0,1,2,2,1,0,5.261340206,50.8
90,109,1.21,310,310,3.4,3.4,2.6,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,310,0,1,2,1,1,1,5.261340206,0
82,80,0.98,2894,10499,35.3,128,0.3,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2894,0,1,0,1,1,0,5.261340206,0
411,411,1,10955,10955,26.7,26.7,2.7,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,10955,1,1,2,2,1,0,5.261340206,7.3
133,153,1.15,2216,2216,16.7,16.7,16.6,2,358,190,621.5263158,1037,563,68,0,0,1,1,1,0,0,3.5,22.6
524,524,1.021941545,11500,17969,21.9,34.3,10.42982107,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,11500,0,1,0,1,1,0,5.261340206,1.9
204,204,1,772,772,3.8,3.8,13.6,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,772,0,1,0,2,0,0,5.261340206,0
334,324,0.97,5078,5078,15.2,15.2,5.1,13,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,5078,1,1,0,1,0,1,5.261340206,41.9
266,231,0.87,5316.463277,3762,15.99293785,14.1,1.8,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,1,1,0,5.261340206,3.8
838,838,1.021941545,442,691,0.5,0.8,10.42982107,4,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,442,0,0,0,1,1,0,5.261340206,0
113,113,1.021941545,754,1178,6.7,10.4,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,754,1,1,0,2,1,0,5.261340206,0
80,67,0.84,352,391,4.4,4.9,10,2,608.9672897,961.5682819,621.5263158,3261.750943,132,372.0342857,220,0,0,0,1,1,1,2,0
73,73,1.021941545,747,947,10.2,13,6.1,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,747,1,1,1,1,1,1,5.261340206,0
51,51,1.021941545,451,451,8.8,8.8,5.3,3.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,451,0,1,0,2,1,1,5.261340206,0
1569,1757,1.12,13282,13282,8.5,8.5,10.42982107,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,13282,0,1,3,1,1,0,5.261340206,0
349,349,1.021941545,3068,3068,8.8,8.8,5.8,12,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3068,1,1,2,0,0,0,5.261340206,0
1674,1825,1.09,1210,1210,0.7,0.7,37.2,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1210,1,1,1,2,0,1,5.261340206,0
138,166,1.2,2298,2298,16.7,16.7,10.42982107,9,196,290,222,1049,508,33,0,0,1,2,1,1,0,5.261340206,0
860,860,1,18825,18825,21.9,21.9,2.6,21,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,18825,1,1,2,2,1,0,5.261340206,16.3
1200,1200,1.021941545,7710,10293,6.4,8.6,17.3,6.3,22,961.5682819,1188,4028,985,22,2853.309172,1,1,2,2,1,0,5.261340206,30.8
253,253,1.021941545,2960,2960,11.7,11.7,10.42982107,7.1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2960,1,1,2,2,1,2,5.261340206,31.6
186,186,1.021941545,2018,3638,10.8,19.6,2.1,9,30,1200,200,211,326,51,0,1,1,2,2,0,1,6.2,26.9
379,330,0.87,1050,1050,2.8,2.8,19,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1050,1,0,3,0,0,0,5.261340206,10.6
30,34,1.12,120,120,4,4,10.42982107,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,120,0,1,3,1,1,0,5.261340206,0
416,391,0.94,246,7439,0.6,17.9,5,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,246,1,1,3,1,1,0,5.261340206,0
196,196,1.021941545,1075,1680,5.5,8.6,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1075,0,1,3,2,1,0,5.261340206,5.1
254,254,1.021941545,6590,6590,25.9,25.9,5.3,6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,6590,1,1,1,1,1,0,5.261340206,3.9
200,232,1.16,1850,1850,9.3,9.3,13.9,3.6,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1850,0,1,2,1,1,0,5.261340206,0
254,251,0.99,452,2540,1.8,10,7.3,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,452,1,1,0,2,1,0,5.261340206,0
1493,1463,0.98,34906,36046,23.4,24.1,3.4,23,3020,6808,621.5263158,20704,2844,1530,0,1,0,0,2,1,1,13,6.7
120,139,1.17,3808,3808,31.7,31.7,2,6,171,93,198,1164,1320,318,544,0,1,0,1,1,0,5.261340206,8.3
34,34,1.021941545,285,285,8.4,8.4,11.3,1.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,285,0,1,0,1,1,0,5.261340206,0
805,886,1.1,10543,10543,13.1,13.1,10.42982107,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,10543,1,1,0,1,0,0,5.261340206,2.5
474,474,1.021941545,1829,1829,3.9,3.9,10.42982107,6,304,82,79,737,217,26,384,0,1,0,1,1,0,5.261340206,8.4
227,227,1.021941545,976,976,4.3,4.3,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,976,0,1,2,2,1,2,5.261340206,8.8
213,213,1,890,890,4.2,4.2,17,2.5,608.9672897,85,621.5263158,428,247,41,0,0,1,0,2,0,1,5.261340206,0
176,188,1.07,1648,1831,9.4,10.4,7,5,608.9672897,961.5682819,621.5263158,3261.750943,771,372.0342857,877,1,0,0,1,1,1,2,0
756,665,0.88,739,4917,1,6.5,12,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,739,1,1,3,2,1,0,5.261340206,0
307,368,1.2,1729,1729,5.6,5.6,10.42982107,6,112,223,18,734,535,107,0,0,1,0,0,1,0,5.261340206,0
650,650,1,4820,4820,7.4,7.4,7.1,13,203,324,621.5263158,2695,362,372.0342857,1236,1,1,1,0,1,0,2,81.5
12,12,1.021941545,105,105,8.8,8.8,6,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,105,1,0,3,1,1,0,5.261340206,83.3
105,105,1,2007,2007,19.1,19.1,2.7,13,47,353,621.5263158,1073,525,9,0,0,1,0,1,0,0,1.8,0
788,867,1.1,17896,18002,22.7,22.8,4.6,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,17896,2,1,2,1,1,1,12.5,14
88,64,0.73,1660,1660,18.9,18.9,2.8,4.5,149,220,621.5263158,1083,92,372.0342857,0,1,1,0,1,0,1,4,34.1
585,649,1.11,9484,9653,16.2,16.5,2,15,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,9484,1,1,1,0,0,1,20,29.1
380,331,0.87,503,1238,1.3,3.3,38,5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,503,0,0,0,1,0,0,5.261340206,5.3
346,346,1,3476,3476,10,10,3.8,9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3476,0,1,2,1,1,0,10,8.7
269,288,1.07,2204,2449,8.2,9.1,9.6,7,608.9672897,961.5682819,621.5263158,3261.750943,382,372.0342857,1822,1,0,0,1,1,1,2,7.4
313,313,1,441,441,1.4,1.4,39.1,4,33,961.5682819,621.5263158,105,33,372.0342857,270,1,1,1,1,1,0,1,0
5,5,1.021941545,24,24,4.8,4.8,5,0.5,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,24,0,1,0,1,1,0,5.261340206,0
216,216,1.021941545,1598,1598,7.4,7.4,10.42982107,6.2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1598,0,1,2,2,1,2,5.261340206,32.4
1533,1809,1.18,26900,33140,17.5,21.6,3.8,16,500,5664,621.5263158,13920,2744,3000,1072,1,1,1,2,1,1,12.2,11.1
183,183,1.021941545,666,1041,3.6,5.7,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,666,0,0,0,1,1,0,5.261340206,16.4
52,44,0.82,5316.463277,380,15.99293785,7.3,26,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,0,1,1,5.261340206,0
68,68,1.021941545,143,223,2.1,3.3,10.42982107,1,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,143,0,0,3,2,1,0,5.261340206,0
289,275,0.95,5316.463277,1647,15.99293785,5.7,10.42982107,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,0,0,2,0,1,5.261340206,55.4
206,206,1,2805,2805,13.6,13.6,4.3,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2805,0,0,0,1,0,0,5.261340206,38.8
106,116,1.1,666,666,6.3,6.3,5.3,2,608.9672897,161,621.5263158,164,228,372.0342857,0,0,1,0,2,1,0,5.261340206,94.3
136,136,1,1355,1506,10,11.1,5.4,5,608.9672897,961.5682819,621.5263158,3261.750943,419,372.0342857,936,0,0,0,1,1,1,2,7.4
103,112,1.09,1626,1807,15.8,17.5,2.3,4,608.9672897,961.5682819,621.5263158,3261.750943,720,372.0342857,906,1,0,3,2,1,1,3,0
450,450,1.021941545,3082,4430,6.8,9.8,10.42982107,13.2,263,0,48,1715,850,206,2853.309172,1,1,3,0,1,0,5.261340206,0
250,250,1,1263,1315,5.1,5.3,7.1,5,608.9672897,105,621.5263158,669,262,101,0,1,1,0,1,1,1,5.261340206,0
275,275,1,931,931,3.4,3.4,13.8,4,21,28,621.5263158,602,147,372.0342857,133,0,1,1,0,1,0,5.261340206,3.6
2003,2003,1.021941545,47493,47493,23.7,23.7,2.9,10,6893,3784,8766,16985,5050,5995,20,0,1,3,1,1,1,33.3,14
177,177,1.021941545,3800,4224,21.5,23.9,3.7,8,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3800,2,1,3,1,0,1,2.5,56.5
2427,2087,0.86,33589,57811,13.8,23.8,1.5,22,1848,5816,621.5263158,3261.750943,1171.996516,4428,0,0,1,0,1,1,0,5.261340206,0
70,70,1.021941545,147,147,2.1,2.1,35,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,147,1,0,3,1,1,0,5.261340206,14.3
289,347,1.2,1435,1435,5,5,10.42982107,7,9,961.5682819,621.5263158,584,469,372.0342857,0,0,1,0,0,1,0,5.261340206,0
28,28,1.021941545,213,213,7.6,7.6,10.42982107,0.9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,213,0,1,2,2,1,2,5.261340206,0
62,62,1.021941545,1080,1688,17.4,27.2,10.42982107,2,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,1080,0,0,3,2,1,0,5.261340206,0
1540,1694,1.1,7816,7816,5.1,5.1,13.8,16,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,7816,1,1,0,0,1,0,5.261340206,5.8
475,397,0.83,3429,3429,7.2,7.2,5.4,11,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,1,0,0,0,1,0,5.261340206,2.1
218,218,1.021941545,3074,3074,14.1,14.1,10.42982107,8.9,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3074,1,1,2,1,1,2,5.261340206,82.6
49,49,1,323,323,6.6,6.6,4.1,3,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,323,0,0,0,1,0,0,5.261340206,0
97,97,1.021941545,3323,3323,34.3,34.3,0.9,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,3323,0,1,2,2,0,0,5.261340206,51.5
262,280,1.07,5316.463277,1417,15.99293785,5.4,7.5,7,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2853.309172,0,1,1,2,1,0,2.8,38.2
492,492,1.021941545,4158,4158,8.5,8.5,5.6,11,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,4158,0,1,3,2,0,0,5.261340206,18.3
54,58,1.07,327,363,6.1,6.7,3.6,3,608.9672897,961.5682819,621.5263158,3261.750943,51,372.0342857,276,0,0,0,1,1,1,2,55.6
71,71,1.021941545,206,232,2.9,3.3,8.9,1.6,16,8,34,97,47,4,2853.309172,1,1,3,2,1,0,5.261340206,0
451,451,1.021941545,15098,15098,33.5,33.5,10.42982107,8.957260274,608.9672897,4410,2976,2310,2835,372.0342857,2853.309172,1,1,3,0,1,0,5.261340206,0
490,490,1,2192,2192,4.5,4.5,7.8,9,50,92,198,952,840,60,0,0,1,2,1,0,1,3.7,4.1
454,499,1.1,2310,2310,5.1,5.1,10.42982107,10,608.9672897,961.5682819,621.5263158,3261.750943,1171.996516,372.0342857,2310,0,0,0,2,0,0,5.261340206,0
